,datetime,year,month,day,holiday,temp,tempmax,tempmin,humidity,precip,snowdepth,solarenergy,weather,dew,precipcover,windspeed,solarradiation,pothole
2474,2017-10-10,2017,10,10,0,16.8,17.8,14.9,80.7,21.32,0.0,13.4,5,13.4,25.0,29.4,154.5,36.0
2475,2017-10-11,2017,10,11,0,14.9,17.0,14.0,90.0,22.08,0.0,6.6,5,13.2,83.33,35.6,74.7,56.0
2476,2017-10-12,2017,10,12,0,14.6,15.6,13.7,85.4,0.0,0.0,9.5,3,12.2,0.0,14.3,111.1,98.0
2477,2017-10-13,2017,10,13,0,17.6,22.9,12.5,77.2,0.0,0.0,15.9,2,13.3,0.0,17.4,184.1,68.0
2478,2017-10-14,2017,10,14,1,17.7,20.0,16.7,93.8,99.03,0.0,7.8,5,16.6,83.33,21.4,90.6,19.0
2479,2017-10-15,2017,10,15,1,14.3,20.0,9.9,77.8,19.69,0.0,8.9,5,10.4,33.33,37.9,104.6,23.0
2480,2017-10-16,2017,10,16,0,11.4,17.1,6.8,63.2,0.0,0.0,16.1,1,4.0,0.0,22.0,185.5,81.0
2481,2017-10-17,2017,10,17,0,14.7,21.2,9.5,52.7,0.0,0.0,15.8,2,4.6,0.0,30.0,182.9,102.0
2482,2017-10-18,2017,10,18,0,15.8,21.6,9.7,52.0,0.0,0.0,15.8,1,5.4,0.0,32.0,183.0,49.0
2483,2017-10-19,2017,10,19,0,15.6,20.1,11.4,46.9,0.0,0.0,15.2,2,2.5,0.0,20.3,176.8,57.0
2484,2017-10-20,2017,10,20,0,18.6,26.3,12.1,54.3,0.0,0.0,14.0,2,8.7,0.0,24.0,160.7,57.0
2485,2017-10-21,2017,10,21,1,20.4,25.2,16.5,57.9,0.0,0.0,9.5,2,11.8,0.0,31.1,109.2,29.0
2486,2017-10-22,2017,10,22,1,17.0,21.7,11.2,79.2,10.57,0.0,5.3,5,13.2,45.83,30.0,63.5,15.0
2487,2017-10-23,2017,10,23,0,11.5,12.2,11.0,90.5,24.15,0.0,2.3,5,10.0,62.5,25.5,26.0,39.0
2488,2017-10-24,2017,10,24,0,8.2,10.7,6.2,87.7,17.44,0.0,2.1,5,6.2,83.33,25.4,25.5,58.0
2489,2017-10-25,2017,10,25,0,7.0,11.9,3.4,65.2,0.0,0.0,10.9,2,0.6,0.0,19.5,126.1,70.0
2490,2017-10-26,2017,10,26,0,9.8,15.7,3.8,66.3,0.0,0.0,11.3,2,3.4,0.0,27.4,131.6,110.0
2491,2017-10-27,2017,10,27,0,5.7,13.2,3.7,65.8,0.0,0.0,7.1,2,-0.3,0.0,31.8,81.4,61.0
2492,2017-10-28,2017,10,28,1,3.7,4.4,2.8,73.6,0.27,0.0,9.2,5,-0.7,8.33,27.0,108.4,11.0
2493,2017-10-29,2017,10,29,1,4.9,7.9,1.2,59.2,0.0,0.0,13.6,2,-2.6,0.0,19.6,157.8,16.0
2494,2017-10-30,2017,10,30,0,7.0,9.9,4.2,58.5,0.0,0.0,10.0,2,-0.9,0.0,36.2,114.7,69.0
2495,2017-10-31,2017,10,31,0,2.9,4.0,1.7,53.9,0.0,0.0,11.9,2,-5.6,0.0,32.0,136.7,67.0
2496,2017-11-01,2017,11,1,0,4.7,6.7,2.6,73.5,7.34,0.0,4.6,5,0.2,29.17,23.3,52.6,49.0
2497,2017-11-02,2017,11,2,0,9.2,11.0,6.6,93.7,1.72,0.0,2.5,5,8.3,33.33,13.2,27.1,56.0
2498,2017-11-03,2017,11,3,0,7.3,9.0,4.4,73.4,0.0,0.0,11.5,2,2.8,0.0,22.8,132.8,75.0
2499,2017-11-04,2017,11,4,1,8.1,10.2,6.8,88.9,11.41,0.0,4.7,5,6.3,33.33,23.8,55.8,7.0
2500,2017-11-05,2017,11,5,1,10.4,11.2,8.5,89.2,0.63,0.0,3.1,5,8.7,16.67,23.3,33.0,11.0
2501,2017-11-06,2017,11,6,0,4.2,6.3,0.8,68.3,0.0,0.0,10.2,2,-1.1,0.0,28.8,119.2,47.0
2502,2017-11-07,2017,11,7,0,5.1,7.6,0.8,68.4,0.0,0.0,10.4,2,-0.3,0.0,25.1,119.5,54.0
2503,2017-11-08,2017,11,8,0,3.1,8.2,-1.5,65.8,0.0,0.0,12.2,1,-3.1,0.0,15.2,142.4,59.0
2504,2017-11-09,2017,11,9,0,2.5,7.2,-5.2,54.8,0.0,0.0,11.6,2,-5.9,0.0,30.4,134.4,65.0
2505,2017-11-10,2017,11,10,1,-4.0,-1.3,-7.0,60.2,0.0,0.0,7.8,2,-10.7,0.0,25.0,90.0,42.0
2506,2017-11-11,2017,11,11,1,0.0,3.7,-3.3,58.4,0.0,0.4,8.4,6,-7.2,0.0,19.7,96.0,14.0
2507,2017-11-12,2017,11,12,1,3.7,4.4,3.0,82.8,2.9,0.1,4.9,5,0.9,37.5,12.6,56.5,8.0
2508,2017-11-13,2017,11,13,0,3.0,5.2,0.3,85.5,0.0,0.0,10.4,2,0.8,0.0,14.6,120.0,65.0
2509,2017-11-14,2017,11,14,0,5.8,9.4,0.4,74.3,0.0,0.0,9.3,2,1.4,0.0,25.7,108.5,66.0
2510,2017-11-15,2017,11,15,0,7.6,11.2,1.3,78.9,5.32,0.0,3.3,5,4.1,33.33,39.6,37.0,97.0
2511,2017-11-16,2017,11,16,0,2.3,3.3,0.7,69.9,0.0,0.0,10.6,3,-2.7,0.0,35.1,121.9,84.0
2512,2017-11-17,2017,11,17,0,4.9,8.7,2.1,78.6,9.45,0.0,8.2,5,1.4,33.33,28.3,91.9,35.0
2513,2017-11-18,2017,11,18,1,5.6,8.8,2.5,86.7,14.88,0.0,4.0,5,3.5,54.17,37.3,46.6,14.0
2514,2017-11-19,2017,11,19,1,0.6,3.4,-1.1,60.8,0.0,0.0,10.8,2,-6.2,0.0,26.5,123.5,22.0
2515,2017-11-20,2017,11,20,0,5.8,11.9,-0.3,58.1,0.0,0.0,10.4,2,-2.0,0.0,37.7,121.5,69.0
2516,2017-11-21,2017,11,21,0,3.9,6.8,-1.8,57.8,0.87,0.0,2.7,5,-3.7,8.33,32.2,31.6,90.0
2517,2017-11-22,2017,11,22,0,-1.5,1.5,-5.1,57.2,0.0,0.0,10.4,2,-9.0,0.0,20.3,120.9,60.0
2518,2017-11-23,2017,11,23,1,3.5,8.2,0.1,54.9,0.0,0.0,9.9,2,-4.9,0.0,23.6,114.4,6.0
2519,2017-11-24,2017,11,24,0,8.9,16.6,1.2,59.6,0.0,0.0,9.4,2,1.1,0.0,33.8,109.8,53.0
2520,2017-11-25,2017,11,25,1,7.7,12.2,3.6,60.7,0.0,0.0,10.2,2,0.4,0.0,28.5,116.7,19.0
2521,2017-11-26,2017,11,26,1,4.4,9.4,-2.3,59.8,0.0,0.0,9.8,2,-3.0,0.0,22.2,114.9,16.0
2522,2017-11-27,2017,11,27,0,8.5,13.4,2.0,63.1,0.0,0.0,7.9,2,1.4,0.0,32.2,91.7,75.0
2523,2017-11-28,2017,11,28,0,12.7,16.5,8.4,46.7,0.0,0.0,6.0,2,1.5,0.0,30.4,69.8,86.0
2524,2017-11-29,2017,11,29,0,5.7,8.3,2.5,56.5,0.0,0.0,9.8,2,-2.5,0.0,16.3,114.0,70.0
2525,2017-11-30,2017,11,30,0,8.4,12.2,4.2,47.0,0.0,0.0,9.7,2,-2.5,0.0,29.1,113.0,88.0
2526,2017-12-01,2017,12,1,0,5.2,11.2,-0.4,58.0,0.0,0.0,8.2,2,-2.9,0.0,12.2,95.1,60.0
2527,2017-12-02,2017,12,2,1,6.5,12.3,2.1,59.1,0.0,0.0,7.9,2,-1.2,0.0,13.7,92.0,13.0
2528,2017-12-03,2017,12,3,1,7.4,14.4,0.2,60.7,0.0,0.0,9.1,2,-0.4,0.0,23.6,105.1,17.0
2529,2017-12-04,2017,12,4,0,15.0,18.4,11.5,58.3,1.52,0.0,4.2,5,6.7,20.83,46.7,49.6,59.0
2530,2017-12-05,2017,12,5,0,1.3,7.6,-1.8,52.4,0.2,0.0,7.6,5,-7.6,4.17,47.8,88.5,76.0
2531,2017-12-06,2017,12,6,0,-0.4,1.7,-2.7,49.3,0.0,0.0,9.3,2,-9.9,0.0,30.8,107.9,50.0
2532,2017-12-07,2017,12,7,0,-4.6,-1.8,-6.8,60.7,0.0,0.0,8.0,2,-11.2,0.0,25.0,93.1,63.0
2533,2017-12-08,2017,12,8,0,-2.6,2.8,-7.7,50.6,0.03,0.2,9.0,6,-11.6,4.17,28.7,104.8,93.0
2534,2017-12-09,2017,12,9,1,-2.2,-0.1,-5.8,72.0,0.44,0.9,3.2,6,-6.7,16.67,34.8,36.6,25.0
2535,2017-12-10,2017,12,10,1,-2.3,1.3,-6.3,66.0,0.0,0.8,7.2,2,-7.9,0.0,22.8,84.2,8.0
2536,2017-12-11,2017,12,11,0,-0.1,3.6,-3.6,72.8,0.51,0.1,5.3,5,-4.5,8.33,33.3,62.1,104.0
2537,2017-12-12,2017,12,12,0,-5.8,-0.2,-7.5,59.3,0.04,0.0,8.1,6,-12.5,4.17,34.7,93.3,123.0
2538,2017-12-13,2017,12,13,0,-1.4,3.0,-5.6,62.2,0.0,0.0,2.7,2,-7.8,0.0,42.5,32.3,61.0
2539,2017-12-14,2017,12,14,0,-5.0,-1.9,-8.1,63.5,0.0,0.0,5.2,2,-11.0,0.0,23.9,59.8,109.0
2540,2017-12-15,2017,12,15,0,-1.3,3.2,-6.0,62.6,0.0,0.0,6.8,3,-7.7,0.0,28.0,80.4,117.0
2541,2017-12-16,2017,12,16,1,4.1,8.5,1.6,60.1,0.0,0.0,8.6,2,-3.3,0.0,21.5,99.4,7.0
2542,2017-12-17,2017,12,17,1,4.0,7.2,0.7,78.3,0.0,0.0,4.1,2,0.4,0.0,12.1,47.6,22.0
2543,2017-12-18,2017,12,18,0,6.3,7.3,5.1,84.1,0.46,0.0,3.7,5,3.8,8.33,26.8,44.2,131.0
2544,2017-12-19,2017,12,19,0,6.3,10.4,3.0,61.3,0.0,0.0,4.3,2,-1.3,0.0,25.4,50.5,129.0
2545,2017-12-20,2017,12,20,0,0.6,2.4,-1.3,59.5,0.0,0.0,7.7,2,-6.6,0.0,17.1,88.0,127.0
2546,2017-12-21,2017,12,21,0,2.8,4.4,1.0,63.2,0.0,0.0,3.4,2,-3.6,0.0,19.1,38.1,121.0
2547,2017-12-22,2017,12,22,0,3.2,4.2,1.5,77.9,0.0,0.0,5.2,3,-0.3,0.0,20.9,61.2,82.0
2548,2017-12-23,2017,12,23,1,-1.9,1.3,-5.9,64.0,0.0,0.0,8.7,2,-7.8,0.0,24.2,100.3,10.0
2549,2017-12-24,2017,12,24,1,-6.0,-4.9,-7.3,75.1,2.49,1.0,1.3,6,-9.8,33.33,23.8,16.4,9.0
2550,2017-12-25,2017,12,25,1,-10.0,-5.8,-14.8,63.7,0.07,4.8,5.7,6,-15.7,4.17,31.1,66.5,7.0
2551,2017-12-26,2017,12,26,0,-16.7,-14.6,-18.7,59.1,0.0,5.0,8.2,2,-22.8,0.0,23.6,95.8,66.0
2552,2017-12-27,2017,12,27,0,-16.6,-13.5,-19.1,61.5,0.0,4.8,9.1,1,-22.4,0.0,17.3,105.5,23.0
2553,2017-12-28,2017,12,28,0,-12.7,-10.0,-17.0,69.4,0.21,4.3,4.5,6,-17.3,12.5,18.8,52.0,56.0
2554,2017-12-29,2017,12,29,0,-10.4,-9.3,-12.0,78.4,0.91,5.6,2.4,6,-13.4,29.17,18.5,26.5,57.0
2555,2017-12-30,2017,12,30,1,-14.3,-9.3,-17.9,62.9,0.0,7.5,7.4,6,-19.9,0.0,32.6,85.4,11.0
2556,2017-12-31,2017,12,31,1,-14.5,-10.2,-17.4,60.5,0.0,6.6,5.0,2,-20.6,0.0,25.3,57.3,7.0
2557,2018-01-01,2018,1,1,1,-19.3,-16.3,-22.0,61.3,0.0,5.8,8.0,1,-24.9,0.0,20.5,93.8,3.0
2558,2018-01-02,2018,1,2,0,-18.2,-13.9,-22.5,66.2,0.0,5.1,8.2,2,-23.0,0.0,25.2,95.1,80.0
2559,2018-01-03,2018,1,3,0,-10.1,-8.0,-13.6,65.6,0.0,5.0,4.3,3,-15.4,0.0,27.5,49.1,78.0
2560,2018-01-04,2018,1,4,0,-14.3,-10.8,-17.0,61.2,0.0,5.0,13.0,1,-20.2,0.0,24.3,147.1,72.0
2561,2018-01-05,2018,1,5,0,-15.0,-11.6,-17.9,60.9,0.0,5.0,8.9,1,-21.0,0.0,28.4,105.4,133.0
2562,2018-01-06,2018,1,6,1,-13.8,-9.2,-18.1,57.5,0.0,5.0,8.3,2,-20.7,0.0,15.4,96.5,5.0
2563,2018-01-07,2018,1,7,1,-5.2,0.7,-13.2,67.3,0.7,5.0,2.0,5,-10.4,8.33,30.4,23.6,11.0
2564,2018-01-08,2018,1,8,0,1.1,2.5,-0.6,84.8,0.0,4.6,10.3,2,-1.2,0.0,25.0,119.3,191.0
2565,2018-01-09,2018,1,9,0,-0.9,1.4,-2.4,90.6,0.0,3.1,9.8,2,-2.2,0.0,16.8,114.1,232.0
2566,2018-01-10,2018,1,10,0,6.3,13.4,-0.9,93.9,0.27,1.1,2.1,5,5.4,8.33,38.4,23.8,202.0
2567,2018-01-11,2018,1,11,0,10.4,15.2,-4.3,89.6,5.24,0.0,3.1,5,8.7,50.0,34.2,30.7,137.0
2568,2018-01-12,2018,1,12,0,-6.0,-4.5,-8.7,69.6,0.0,0.0,3.2,3,-10.7,0.0,42.5,33.5,141.0
2569,2018-01-13,2018,1,13,1,-11.1,-8.5,-13.7,52.5,0.0,0.0,10.2,2,-19.1,0.0,34.8,115.1,10.0
2570,2018-01-14,2018,1,14,1,-9.9,-5.8,-14.1,63.9,0.63,0.0,10.0,6,-15.7,20.83,24.3,111.4,12.0
2571,2018-01-15,2018,1,15,1,-8.1,-4.5,-12.3,81.8,1.47,3.6,4.6,6,-10.6,58.33,26.8,51.4,18.0
2572,2018-01-16,2018,1,16,0,-8.7,-3.9,-13.5,74.0,0.07,7.5,5.3,6,-12.7,4.17,23.7,62.2,98.0
2573,2018-01-17,2018,1,17,0,-9.8,-6.6,-14.5,72.4,0.0,6.7,7.2,6,-13.9,0.0,33.8,85.8,189.0
2574,2018-01-18,2018,1,18,0,-3.9,0.5,-8.2,65.0,0.0,6.3,9.0,1,-9.6,0.0,32.4,105.4,237.0
2575,2018-01-19,2018,1,19,0,1.4,4.2,-1.9,63.3,0.0,4.6,8.2,2,-4.9,0.0,33.9,94.0,196.0
2576,2018-01-20,2018,1,20,1,4.5,8.0,0.8,71.6,0.0,0.7,8.5,2,-0.3,0.0,26.7,98.1,23.0
2577,2018-01-21,2018,1,21,1,5.5,7.7,3.6,94.0,0.2,0.0,2.1,5,4.6,4.17,14.0,24.6,26.0
2578,2018-01-22,2018,1,22,0,9.1,12.5,4.0,90.3,17.4,0.0,2.3,5,7.5,41.67,34.3,27.1,110.0
2579,2018-01-23,2018,1,23,0,0.1,3.3,-1.8,80.6,1.64,0.5,1.0,6,-2.9,25.0,25.5,11.8,361.0
2580,2018-01-24,2018,1,24,0,-1.7,-1.3,-2.1,74.8,0.06,0.2,2.8,6,-5.6,8.33,15.3,32.9,288.0
2581,2018-01-25,2018,1,25,0,1.3,6.5,-3.6,75.5,0.0,0.0,9.1,2,-2.6,0.0,28.0,106.5,223.0
2582,2018-01-26,2018,1,26,0,7.4,10.9,2.7,60.0,0.0,0.0,9.2,2,-0.2,0.0,37.8,106.7,128.0
2583,2018-01-27,2018,1,27,1,7.6,10.4,3.0,55.3,0.0,0.0,9.5,2,-1.1,0.0,37.2,109.0,27.0
2584,2018-01-28,2018,1,28,1,1.3,4.5,-0.9,74.9,0.0,0.0,6.1,2,-2.7,0.0,23.3,69.4,30.0
2585,2018-01-29,2018,1,29,0,-3.7,-0.4,-7.4,68.4,0.07,0.0,3.3,6,-8.8,4.17,29.3,38.9,152.0
2586,2018-01-30,2018,1,30,0,-4.4,-0.6,-9.0,61.4,0.0,0.0,10.2,2,-11.0,0.0,32.9,116.8,230.0
2587,2018-01-31,2018,1,31,0,2.9,6.0,-0.6,58.3,0.0,0.0,5.8,2,-4.6,0.0,34.6,67.4,226.0
2588,2018-02-01,2018,2,1,0,-5.2,2.0,-12.0,51.3,0.0,0.0,10.2,2,-14.0,0.0,31.7,117.9,364.0
2589,2018-02-02,2018,2,2,0,-10.4,-5.8,-15.0,45.9,0.0,0.0,11.1,2,-20.1,0.0,26.6,129.3,71.0
2590,2018-02-03,2018,2,3,1,-0.9,4.8,-5.6,52.2,0.23,0.6,3.7,6,-10.1,8.33,33.0,42.2,23.0
2591,2018-02-04,2018,2,4,1,-6.2,1.3,-13.7,75.7,0.78,3.1,3.1,6,-9.8,33.33,32.0,34.8,9.0
2592,2018-02-05,2018,2,5,0,-14.0,-11.1,-18.5,70.1,3.86,6.4,7.4,6,-18.4,33.33,16.4,85.2,89.0
2593,2018-02-06,2018,2,6,0,-9.4,-6.4,-14.3,71.7,0.0,10.5,10.1,6,-13.7,0.0,15.2,114.7,178.0
2594,2018-02-07,2018,2,7,0,-8.4,-6.6,-10.6,74.5,1.57,12.9,4.9,6,-12.2,25.0,23.8,57.4,96.0
2595,2018-02-08,2018,2,8,0,-9.2,-6.2,-12.9,74.1,2.23,14.0,8.4,6,-13.0,20.83,21.9,98.0,133.0
2596,2018-02-09,2018,2,9,0,-3.8,-1.8,-6.2,85.8,9.63,22.9,1.0,6,-5.8,62.5,24.5,11.6,52.0
2597,2018-02-10,2018,2,10,1,-6.6,-4.8,-8.7,75.7,0.19,28.4,2.9,6,-10.2,12.5,22.8,33.6,74.0
2598,2018-02-11,2018,2,11,1,-6.6,-5.1,-10.3,78.4,4.64,34.1,1.0,6,-9.9,45.83,22.4,12.8,18.0
2599,2018-02-12,2018,2,12,0,-8.4,-2.7,-13.7,61.4,0.0,32.3,12.4,2,-14.8,0.0,13.3,143.3,70.0
2600,2018-02-13,2018,2,13,0,-3.8,1.8,-9.2,65.1,0.0,28.6,7.3,2,-9.8,0.0,16.4,86.6,193.0
2601,2018-02-14,2018,2,14,0,2.2,7.0,-2.7,84.8,0.0,22.3,11.0,2,-0.2,0.0,22.5,128.8,307.0
2602,2018-02-15,2018,2,15,0,5.7,8.2,3.7,91.4,0.0,11.6,4.0,6,4.3,0.0,17.1,47.6,210.0
2603,2018-02-16,2018,2,16,0,0.0,4.1,-5.8,61.6,0.0,5.4,8.8,2,-6.8,0.0,26.1,99.9,260.0
2604,2018-02-17,2018,2,17,1,-3.0,1.8,-8.3,75.4,1.74,5.1,5.2,6,-6.8,12.5,27.1,61.3,37.0
2605,2018-02-18,2018,2,18,1,-0.9,4.2,-7.6,79.9,0.0,7.9,10.5,6,-4.1,0.0,26.7,121.9,40.0
2606,2018-02-19,2018,2,19,1,9.0,15.5,3.9,91.6,12.63,2.1,1.0,5,7.7,62.5,29.5,12.4,239.0
2607,2018-02-20,2018,2,20,0,12.4,18.7,1.5,93.5,57.53,0.0,3.0,5,11.4,87.5,33.1,34.2,487.0
2608,2018-02-21,2018,2,21,0,-0.6,1.5,-2.1,72.3,3.97,0.0,5.7,5,-5.1,16.67,24.5,66.3,738.0
2609,2018-02-22,2018,2,22,0,2.4,4.8,-0.9,75.0,0.0,0.0,8.5,3,-1.6,0.0,29.7,99.9,616.0
2610,2018-02-23,2018,2,23,0,4.4,7.0,2.3,88.6,3.05,0.0,2.1,5,2.7,20.83,26.5,24.1,539.0
2611,2018-02-24,2018,2,24,1,3.8,8.6,1.3,84.0,0.08,0.0,3.4,5,1.3,4.17,31.6,41.3,196.0
2612,2018-02-25,2018,2,25,1,4.5,9.7,1.6,62.3,3.28,0.0,14.7,5,-2.4,16.67,43.4,168.5,106.0
2613,2018-02-26,2018,2,26,0,5.9,12.1,-0.8,58.2,0.0,0.0,14.2,1,-2.3,0.0,27.3,165.7,427.0
2614,2018-02-27,2018,2,27,0,10.7,16.2,5.5,51.1,0.0,0.0,11.7,2,0.8,0.0,30.9,137.8,593.0
2615,2018-02-28,2018,2,28,0,9.0,15.4,3.2,71.6,0.0,0.0,7.4,2,3.9,0.0,24.5,88.3,309.0
2616,2018-03-01,2018,3,1,0,4.0,6.6,1.8,78.8,14.89,0.0,6.7,5,0.5,37.5,34.1,77.7,313.0
2617,2018-03-02,2018,3,2,0,3.0,7.7,-0.9,56.8,0.0,0.0,16.1,2,-5.7,0.0,17.5,185.5,436.0
2618,2018-03-03,2018,3,3,1,3.1,6.1,0.7,56.1,0.0,0.0,16.5,2,-5.2,0.0,20.0,190.6,171.0
2619,2018-03-04,2018,3,4,1,4.0,7.6,0.1,49.5,0.0,0.0,16.4,2,-6.1,0.0,25.8,189.9,93.0
2620,2018-03-05,2018,3,5,0,2.4,5.0,1.0,57.4,1.96,0.0,6.2,5,-5.5,20.83,30.5,71.1,157.0
2621,2018-03-06,2018,3,6,0,2.2,4.8,1.0,88.1,1.46,0.0,6.0,5,0.3,41.67,21.2,71.6,327.0
2622,2018-03-07,2018,3,7,0,-1.0,0.9,-3.0,63.1,0.2,0.0,12.5,5,-7.4,4.17,30.8,144.9,386.0
2623,2018-03-08,2018,3,8,0,-1.8,1.6,-4.3,57.0,0.0,0.0,16.7,2,-9.3,0.0,24.5,191.7,279.0
2624,2018-03-09,2018,3,9,0,-0.8,3.4,-5.0,57.0,0.0,0.0,18.0,2,-8.6,0.0,18.9,207.6,270.0
2625,2018-03-10,2018,3,10,1,0.7,4.2,-3.8,55.4,0.0,0.0,17.8,2,-7.9,0.0,20.3,205.5,60.0
2626,2018-03-11,2018,3,11,1,1.4,3.8,-1.0,60.9,0.0,0.0,17.3,2,-5.7,0.0,23.8,210.6,65.0
2627,2018-03-12,2018,3,12,0,3.0,7.1,-0.8,58.3,0.0,0.0,11.0,2,-4.6,0.0,28.3,127.2,386.0
2628,2018-03-13,2018,3,13,0,-1.1,1.8,-4.1,62.9,1.32,0.0,10.8,5,-7.4,20.83,25.2,123.8,255.0
2629,2018-03-14,2018,3,14,0,1.2,8.5,-5.4,51.8,0.0,0.0,17.8,2,-8.1,0.0,31.7,206.1,190.0
2630,2018-03-15,2018,3,15,0,3.3,8.2,-0.3,61.5,0.0,0.0,18.7,2,-3.7,0.0,24.5,214.8,261.0
2631,2018-03-16,2018,3,16,0,0.3,2.4,-1.3,64.6,0.0,0.0,13.5,2,-5.7,0.0,23.8,155.1,190.0
2632,2018-03-17,2018,3,17,1,2.9,6.9,0.5,58.1,2.36,0.0,15.3,5,-5.0,16.67,26.3,178.0,47.0
2633,2018-03-18,2018,3,18,1,5.6,13.5,-2.0,48.7,0.0,0.0,18.9,2,-5.4,0.0,12.3,219.0,47.0
2634,2018-03-19,2018,3,19,0,4.2,7.3,2.4,59.0,0.0,0.0,16.9,2,-3.3,0.0,40.0,197.5,240.0
2635,2018-03-20,2018,3,20,0,0.4,2.1,-1.6,63.0,0.0,0.0,15.3,2,-5.9,0.0,36.4,176.0,181.0
2636,2018-03-21,2018,3,21,0,1.1,3.8,-1.1,57.9,0.0,0.0,18.5,2,-6.5,0.0,26.7,215.4,205.0
2637,2018-03-22,2018,3,22,0,2.1,8.0,-3.4,55.1,0.0,0.0,20.0,2,-6.9,0.0,17.5,231.4,189.0
2638,2018-03-23,2018,3,23,0,2.1,5.3,-0.8,58.8,0.0,0.0,20.2,2,-5.4,0.0,23.8,233.3,177.0
2639,2018-03-24,2018,3,24,1,2.7,4.3,1.5,55.5,0.0,0.0,6.7,2,-5.4,0.0,34.7,77.0,39.0
2640,2018-03-25,2018,3,25,1,1.4,4.5,-2.0,47.7,0.0,0.0,20.2,2,-8.7,0.0,28.2,236.5,38.0
2641,2018-03-26,2018,3,26,0,5.9,12.0,-0.2,55.3,1.96,0.0,14.6,5,-2.7,12.5,26.9,169.3,161.0
2642,2018-03-27,2018,3,27,0,9.4,11.0,7.3,85.2,8.44,0.0,4.4,5,7.0,37.5,21.8,49.8,254.0
2643,2018-03-28,2018,3,28,0,7.4,11.0,4.0,72.5,0.0,0.0,14.0,3,2.6,0.0,16.8,161.2,208.0
2644,2018-03-29,2018,3,29,0,6.6,9.6,2.6,79.1,1.84,0.0,6.2,5,3.2,16.67,26.4,74.7,144.0
2645,2018-03-30,2018,3,30,0,4.7,8.7,1.4,61.1,0.0,0.0,19.3,2,-2.6,0.0,22.2,224.8,167.0
2646,2018-03-31,2018,3,31,1,6.9,14.1,2.4,63.9,1.8,0.0,7.6,5,0.4,4.17,38.6,89.7,30.0
2647,2018-04-01,2018,4,1,1,-0.2,1.8,-3.2,46.1,0.0,0.0,12.7,2,-10.6,0.0,19.6,146.3,18.0
2648,2018-04-02,2018,4,2,0,1.3,6.6,-4.7,55.6,0.0,0.0,14.6,2,-7.2,0.0,19.4,169.9,153.0
2649,2018-04-03,2018,4,3,0,3.9,5.1,2.0,89.2,3.12,0.0,2.1,5,2.2,41.67,24.0,24.8,212.0
2650,2018-04-04,2018,4,4,0,-0.3,1.6,-2.8,64.7,0.07,0.0,15.7,5,-6.4,4.17,36.8,179.4,195.0
2651,2018-04-05,2018,4,5,0,0.5,5.4,-4.3,61.5,2.07,0.0,16.6,5,-6.7,20.83,19.3,190.9,184.0
2652,2018-04-06,2018,4,6,0,1.3,3.1,-2.4,61.5,0.27,0.0,10.9,5,-6.1,8.33,35.1,126.5,140.0
2653,2018-04-07,2018,4,7,1,-1.5,3.4,-6.2,43.9,0.0,0.0,24.2,1,-12.5,0.0,22.0,279.9,24.0
2654,2018-04-08,2018,4,8,1,0.0,3.6,-4.7,49.7,0.0,0.0,19.4,2,-9.9,0.0,20.3,224.8,23.0
2655,2018-04-09,2018,4,9,0,1.1,3.7,-0.4,83.1,1.7,0.0,4.8,5,-1.4,54.17,15.7,55.9,189.0
2656,2018-04-10,2018,4,10,0,3.5,7.1,-1.4,58.8,0.0,0.0,16.2,2,-4.5,0.0,21.3,188.1,231.0
2657,2018-04-11,2018,4,11,0,9.6,18.5,3.9,56.4,0.07,0.0,19.5,5,1.0,4.17,23.3,224.7,233.0
2658,2018-04-12,2018,4,12,0,14.1,22.9,6.7,60.0,1.05,0.0,19.0,5,5.9,16.67,33.7,219.8,232.0
2659,2018-04-13,2018,4,13,0,6.8,10.0,5.2,81.6,0.61,0.0,4.9,5,3.8,12.5,28.9,59.0,196.0
2660,2018-04-14,2018,4,14,1,3.8,4.6,2.6,92.5,12.54,0.0,3.5,5,2.7,95.83,43.5,43.8,27.0
2661,2018-04-15,2018,4,15,1,2.0,3.2,-0.4,91.6,21.23,0.0,4.0,5,0.8,79.17,32.0,47.0,27.0
2662,2018-04-16,2018,4,16,0,-0.4,1.2,-2.3,75.5,0.18,0.0,8.6,5,-4.3,12.5,29.3,100.9,177.0
2663,2018-04-17,2018,4,17,0,1.8,6.0,-1.1,58.3,0.0,0.0,21.2,2,-5.6,0.0,34.1,246.5,240.0
2664,2018-04-18,2018,4,18,0,1.3,2.9,-0.5,78.4,0.79,0.0,4.3,5,-2.2,29.17,31.4,49.1,231.0
2665,2018-04-19,2018,4,19,0,5.9,11.8,0.6,61.3,1.5,0.0,25.9,5,-2.2,20.83,20.8,303.3,202.0
2666,2018-04-20,2018,4,20,0,8.5,15.0,1.6,37.6,0.0,0.0,26.2,2,-6.7,0.0,22.4,304.1,147.0
2667,2018-04-21,2018,4,21,1,8.2,11.7,4.9,36.0,0.0,0.0,9.5,3,-6.1,0.0,15.7,110.0,37.0
2668,2018-04-22,2018,4,22,1,10.6,15.8,6.4,36.6,0.0,0.0,21.5,2,-4.1,0.0,25.5,248.7,35.0
2669,2018-04-23,2018,4,23,0,11.1,16.5,6.8,42.1,0.0,0.0,21.6,2,-1.6,0.0,25.7,250.9,219.0
